learn_id,pokemon_id,move_id,pokemon_name_en,move_name_en,gen,method,learn_level
537,7,416,Squirtle,Icy Wind,9,TM,0
538,7,542,Squirtle,Mud Shot,9,TM,0
539,7,269,Squirtle,Fling,9,TM,0
540,7,223,Squirtle,Endure,9,TM,0
541,7,645,Squirtle,Rain Dance,9,TM,0
542,7,168,Squirtle,Dig,9,TM,0
543,7,88,Squirtle,Brick Break,9,TM,0
544,7,932,Squirtle,Zen Headbutt,9,TM,0
545,7,75,Squirtle,Body Slam,9,TM,0
546,7,411,Squirtle,Ice Punch,9,TM,0
547,7,740,Squirtle,Sleep Talk,9,TM,0
548,7,656,Squirtle,Rest,9,TM,0
549,7,807,Squirtle,Substitute,9,TM,0
550,7,426,Squirtle,Iron Defense,9,TM,0
551,7,459,Squirtle,Liquidation,9,TM,0
552,7,817,Squirtle,Surf,9,TM,0
553,7,413,Squirtle,Ice Spinner,9,TM,0
554,7,382,Squirtle,Helping Hand,9,TM,0
555,7,407,Squirtle,Ice Beam,9,TM,0
556,7,396,Squirtle,Hydro Pump,9,TM,0
557,7,69,Squirtle,Blizzard,9,TM,0
558,7,904,Squirtle,Water Pledge,9,TM,0
559,7,847,Squirtle,Tera Blast,9,TM,0
560,7,367,Squirtle,Haze,9,TM,0
561,7,361,Squirtle,Gyro Ball,9,TM,0
562,7,279,Squirtle,Focus Punch,9,TM,0
563,7,911,Squirtle,Weather Ball,9,TM,0
564,7,270,Squirtle,Flip Turn,9,TM,0
565,7,183,Squirtle,Double-Edge,9,TM,0
566,7,912,Squirtle,Whirlpool,9,TM,0
567,7,545,Squirtle,Muddy Water,9,TM,0
568,7,92,Squirtle,Bubble Beam,9,level_up,15
569,7,416,Squirtle,Icy Wind,9,level_up,20
570,7,25,Squirtle,Aqua Ring,9,level_up,30
571,7,24,Squirtle,Aqua Jet,9,level_up,35
572,7,459,Squirtle,Liquidation,9,level_up,45
573,7,370,Squirtle,Headbutt,9,TM,0
574,7,672,Squirtle,Rock Tomb,9,TM,0
575,7,427,Squirtle,Iron Head,9,TM,0
576,7,193,Squirtle,Dragon Pulse,9,TM,0
577,7,428,Squirtle,Iron Tail,9,TM,0
578,7,909,Squirtle,Waterfall,9,TM,0
579,7,925,Squirtle,Work Up,9,TM,0
580,7,237,Squirtle,Fake Out,9,TM,0
581,7,732,Squirtle,Skull Bash,9,TM,0
582,7,691,Squirtle,Scald,9,TM,0
583,8,830,Wartortle,Tackle,9,level_up,1
584,8,833,Wartortle,Tail Whip,9,level_up,1
585,8,903,Wartortle,Water Gun,9,level_up,1
586,8,922,Wartortle,Withdraw,9,level_up,1
587,8,646,Wartortle,Rapid Spin,9,level_up,9
588,8,61,Wartortle,Bite,9,level_up,12
589,8,905,Wartortle,Water Pulse,9,level_up,15
590,8,616,Wartortle,Protect,9,level_up,20
591,8,645,Wartortle,Rain Dance,9,level_up,25
592,8,27,Wartortle,Aqua Tail,9,level_up,30
593,8,716,Wartortle,Shell Smash,9,level_up,35
594,8,426,Wartortle,Iron Defense,9,level_up,40
595,8,396,Wartortle,Hydro Pump,9,level_up,45
596,8,910,Wartortle,Wave Crash,9,level_up,50
597,8,835,Wartortle,Take Down,9,egg,1
598,8,616,Wartortle,Protect,9,egg,1
599,8,905,Wartortle,Water Pulse,9,egg,1
600,8,113,Wartortle,Chilling Water,9,egg,1
601,8,234,Wartortle,Facade,9,egg,1
602,8,416,Wartortle,Icy Wind,9,egg,1
603,8,542,Wartortle,Mud Shot,9,egg,1
604,8,269,Wartortle,Fling,9,egg,1
605,8,223,Wartortle,Endure,9,egg,1
606,8,645,Wartortle,Rain Dance,9,egg,1
607,8,168,Wartortle,Dig,9,egg,1
608,8,88,Wartortle,Brick Break,9,egg,1
609,8,932,Wartortle,Zen Headbutt,9,egg,1
610,8,75,Wartortle,Body Slam,9,egg,1
611,8,411,Wartortle,Ice Punch,9,egg,1
612,8,740,Wartortle,Sleep Talk,9,egg,1
613,8,656,Wartortle,Rest,9,egg,1
614,8,807,Wartortle,Substitute,9,egg,1
615,8,426,Wartortle,Iron Defense,9,egg,1
616,8,459,Wartortle,Liquidation,9,egg,1
617,8,817,Wartortle,Surf,9,egg,1
618,8,413,Wartortle,Ice Spinner,9,egg,1
619,8,382,Wartortle,Helping Hand,9,egg,1
620,8,407,Wartortle,Ice Beam,9,egg,1
621,8,396,Wartortle,Hydro Pump,9,egg,1
622,8,69,Wartortle,Blizzard,9,egg,1
623,8,904,Wartortle,Water Pledge,9,egg,1
624,8,847,Wartortle,Tera Blast,9,egg,1
625,8,367,Wartortle,Haze,9,egg,1
626,8,361,Wartortle,Gyro Ball,9,egg,1
627,8,279,Wartortle,Focus Punch,9,egg,1
628,8,911,Wartortle,Weather Ball,9,egg,1
629,8,270,Wartortle,Flip Turn,9,egg,1
630,8,183,Wartortle,Double-Edge,9,egg,1
631,8,912,Wartortle,Whirlpool,9,egg,1
632,8,545,Wartortle,Muddy Water,9,egg,1
633,8,835,Wartortle,Take Down,9,TM,0
634,8,616,Wartortle,Protect,9,TM,0
635,8,905,Wartortle,Water Pulse,9,TM,0
636,8,113,Wartortle,Chilling Water,9,TM,0
637,8,234,Wartortle,Facade,9,TM,0
638,8,416,Wartortle,Icy Wind,9,TM,0
639,8,542,Wartortle,Mud Shot,9,TM,0
640,8,269,Wartortle,Fling,9,TM,0
641,8,223,Wartortle,Endure,9,TM,0
642,8,645,Wartortle,Rain Dance,9,TM,0
643,8,168,Wartortle,Dig,9,TM,0
644,8,88,Wartortle,Brick Break,9,TM,0
645,8,932,Wartortle,Zen Headbutt,9,TM,0
646,8,75,Wartortle,Body Slam,9,TM,0
647,8,411,Wartortle,Ice Punch,9,TM,0
648,8,740,Wartortle,Sleep Talk,9,TM,0
649,8,656,Wartortle,Rest,9,TM,0
650,8,807,Wartortle,Substitute,9,TM,0
651,8,426,Wartortle,Iron Defense,9,TM,0
652,8,459,Wartortle,Liquidation,9,TM,0
653,8,817,Wartortle,Surf,9,TM,0
654,8,413,Wartortle,Ice Spinner,9,TM,0
655,8,382,Wartortle,Helping Hand,9,TM,0
656,8,407,Wartortle,Ice Beam,9,TM,0
657,8,396,Wartortle,Hydro Pump,9,TM,0
658,8,69,Wartortle,Blizzard,9,TM,0
659,8,904,Wartortle,Water Pledge,9,TM,0
660,8,847,Wartortle,Tera Blast,9,TM,0
661,8,367,Wartortle,Haze,9,TM,0
662,8,361,Wartortle,Gyro Ball,9,TM,0
663,8,279,Wartortle,Focus Punch,9,TM,0
664,8,911,Wartortle,Weather Ball,9,TM,0
665,8,270,Wartortle,Flip Turn,9,TM,0
666,8,183,Wartortle,Double-Edge,9,TM,0
667,8,912,Wartortle,Whirlpool,9,TM,0
668,8,545,Wartortle,Muddy Water,9,TM,0
669,8,92,Wartortle,Bubble Beam,9,level_up,15
670,8,416,Wartortle,Icy Wind,9,level_up,20
671,8,25,Wartortle,Aqua Ring,9,level_up,30
672,8,24,Wartortle,Aqua Jet,9,level_up,35
673,8,459,Wartortle,Liquidation,9,level_up,45
674,8,370,Wartortle,Headbutt,9,TM,0
675,8,672,Wartortle,Rock Tomb,9,TM,0
676,8,427,Wartortle,Iron Head,9,TM,0
677,8,193,Wartortle,Dragon Pulse,9,TM,0
678,8,428,Wartortle,Iron Tail,9,TM,0
679,8,909,Wartortle,Waterfall,9,TM,0
680,8,925,Wartortle,Work Up,9,TM,0
681,8,237,Wartortle,Fake Out,9,TM,0
682,8,732,Wartortle,Skull Bash,9,TM,0
683,8,691,Wartortle,Scald,9,TM,0
684,9,830,Blastoise,Tackle,9,level_up,1
685,9,833,Blastoise,Tail Whip,9,level_up,1
686,9,903,Blastoise,Water Gun,9,level_up,1
687,9,922,Blastoise,Withdraw,9,level_up,1
688,9,646,Blastoise,Rapid Spin,9,level_up,9
689,9,61,Blastoise,Bite,9,level_up,12
690,9,905,Blastoise,Water Pulse,9,level_up,15
691,9,616,Blastoise,Protect,9,level_up,20
692,9,645,Blastoise,Rain Dance,9,level_up,25
693,9,27,Blastoise,Aqua Tail,9,level_up,30
694,9,716,Blastoise,Shell Smash,9,level_up,35
695,9,426,Blastoise,Iron Defense,9,level_up,42
696,9,396,Blastoise,Hydro Pump,9,level_up,49
697,9,910,Blastoise,Wave Crash,9,level_up,56
698,9,266,Blastoise,Flash Cannon,9,evolution,36
699,9,835,Blastoise,Take Down,9,egg,1
700,9,693,Blastoise,Scary Face,9,egg,1
701,9,616,Blastoise,Protect,9,egg,1
702,9,905,Blastoise,Water Pulse,9,egg,1
703,9,113,Blastoise,Chilling Water,9,egg,1
704,9,234,Blastoise,Facade,9,egg,1
705,9,416,Blastoise,Icy Wind,9,egg,1
706,9,542,Blastoise,Mud Shot,9,egg,1
707,9,672,Blastoise,Rock Tomb,9,egg,1
708,9,269,Blastoise,Fling,9,egg,1
709,9,43,Blastoise,Avalanche,9,egg,1
710,9,223,Blastoise,Endure,9,egg,1
711,9,645,Blastoise,Rain Dance,9,egg,1
712,9,168,Blastoise,Dig,9,egg,1
713,9,88,Blastoise,Brick Break,9,egg,1
714,9,932,Blastoise,Zen Headbutt,9,egg,1
715,9,75,Blastoise,Body Slam,9,egg,1
716,9,411,Blastoise,Ice Punch,9,egg,1
717,9,740,Blastoise,Sleep Talk,9,egg,1
718,9,656,Blastoise,Rest,9,egg,1
719,9,669,Blastoise,Rock Slide,9,egg,1
720,9,74,Blastoise,Body Press,9,egg,1
721,9,266,Blastoise,Flash Cannon,9,egg,1
722,9,156,Blastoise,Dark Pulse,9,egg,1
723,9,807,Blastoise,Substitute,9,egg,1
724,9,426,Blastoise,Iron Defense,9,egg,1
725,9,151,Blastoise,Crunch,9,egg,1
726,9,459,Blastoise,Liquidation,9,egg,1
727,9,38,Blastoise,Aura Sphere,9,egg,1
728,9,193,Blastoise,Dragon Pulse,9,egg,1
729,9,817,Blastoise,Surf,9,egg,1
730,9,413,Blastoise,Ice Spinner,9,egg,1
731,9,382,Blastoise,Helping Hand,9,egg,1
732,9,407,Blastoise,Ice Beam,9,egg,1
733,9,396,Blastoise,Hydro Pump,9,egg,1
734,9,69,Blastoise,Blizzard,9,egg,1
735,9,904,Blastoise,Water Pledge,9,egg,1
736,9,208,Blastoise,Earthquake,9,egg,1
737,9,337,Blastoise,Giga Impact,9,egg,1
738,9,395,Blastoise,Hydro Cannon,9,egg,1
739,9,277,Blastoise,Focus Blast,9,egg,1
740,9,399,Blastoise,Hyper Beam,9,egg,1
741,9,847,Blastoise,Tera Blast,9,egg,1
742,9,664,Blastoise,Roar,9,egg,1
743,9,367,Blastoise,Haze,9,egg,1
744,9,744,Blastoise,Smack Down,9,egg,1
745,9,361,Blastoise,Gyro Ball,9,egg,1
746,9,279,Blastoise,Focus Punch,9,egg,1
747,9,911,Blastoise,Weather Ball,9,egg,1
748,9,270,Blastoise,Flip Turn,9,egg,1
749,9,183,Blastoise,Double-Edge,9,egg,1
750,9,912,Blastoise,Whirlpool,9,egg,1
751,9,545,Blastoise,Muddy Water,9,egg,1
752,9,835,Blastoise,Take Down,9,TM,0
753,9,693,Blastoise,Scary Face,9,TM,0
754,9,616,Blastoise,Protect,9,TM,0
755,9,905,Blastoise,Water Pulse,9,TM,0
756,9,113,Blastoise,Chilling Water,9,TM,0
757,9,234,Blastoise,Facade,9,TM,0
758,9,416,Blastoise,Icy Wind,9,TM,0
759,9,542,Blastoise,Mud Shot,9,TM,0
760,9,672,Blastoise,Rock Tomb,9,TM,0
761,9,269,Blastoise,Fling,9,TM,0
762,9,43,Blastoise,Avalanche,9,TM,0
763,9,223,Blastoise,Endure,9,TM,0
764,9,645,Blastoise,Rain Dance,9,TM,0
765,9,168,Blastoise,Dig,9,TM,0
766,9,88,Blastoise,Brick Break,9,TM,0
767,9,932,Blastoise,Zen Headbutt,9,TM,0
768,9,75,Blastoise,Body Slam,9,TM,0
769,9,411,Blastoise,Ice Punch,9,TM,0
770,9,740,Blastoise,Sleep Talk,9,TM,0
771,9,656,Blastoise,Rest,9,TM,0
772,9,669,Blastoise,Rock Slide,9,TM,0
773,9,74,Blastoise,Body Press,9,TM,0
774,9,266,Blastoise,Flash Cannon,9,TM,0
775,9,156,Blastoise,Dark Pulse,9,TM,0
776,9,807,Blastoise,Substitute,9,TM,0
777,9,426,Blastoise,Iron Defense,9,TM,0
778,9,151,Blastoise,Crunch,9,TM,0
779,9,459,Blastoise,Liquidation,9,TM,0
780,9,38,Blastoise,Aura Sphere,9,TM,0
781,9,193,Blastoise,Dragon Pulse,9,TM,0
782,9,817,Blastoise,Surf,9,TM,0
783,9,413,Blastoise,Ice Spinner,9,TM,0
784,9,382,Blastoise,Helping Hand,9,TM,0
785,9,407,Blastoise,Ice Beam,9,TM,0
786,9,396,Blastoise,Hydro Pump,9,TM,0
787,9,69,Blastoise,Blizzard,9,TM,0
788,9,904,Blastoise,Water Pledge,9,TM,0
789,9,208,Blastoise,Earthquake,9,TM,0
790,9,337,Blastoise,Giga Impact,9,TM,0
791,9,395,Blastoise,Hydro Cannon,9,TM,0
792,9,277,Blastoise,Focus Blast,9,TM,0
793,9,399,Blastoise,Hyper Beam,9,TM,0
794,9,847,Blastoise,Tera Blast,9,TM,0
795,9,664,Blastoise,Roar,9,TM,0
796,9,367,Blastoise,Haze,9,TM,0
797,9,744,Blastoise,Smack Down,9,TM,0
798,9,361,Blastoise,Gyro Ball,9,TM,0
799,9,279,Blastoise,Focus Punch,9,TM,0
800,9,911,Blastoise,Weather Ball,9,TM,0
801,9,270,Blastoise,Flip Turn,9,TM,0
802,9,183,Blastoise,Double-Edge,9,TM,0
803,9,912,Blastoise,Whirlpool,9,TM,0
804,9,545,Blastoise,Muddy Water,9,TM,0
805,9,92,Blastoise,Bubble Beam,9,level_up,15
806,9,416,Blastoise,Icy Wind,9,level_up,20
807,9,25,Blastoise,Aqua Ring,9,level_up,30
808,9,24,Blastoise,Aqua Jet,9,level_up,35
809,9,459,Blastoise,Liquidation,9,level_up,45
810,9,396,Blastoise,Hydro Pump,9,evolution,36
811,9,370,Blastoise,Headbutt,9,TM,0
812,9,427,Blastoise,Iron Head,9,TM,0
813,9,428,Blastoise,Iron Tail,9,TM,0
814,9,572,Blastoise,Outrage,9,TM,0
815,9,909,Blastoise,Waterfall,9,TM,0
816,9,925,Blastoise,Work Up,9,TM,0
817,9,240,Blastoise,False Swipe,9,TM,0
818,9,237,Blastoise,Fake Out,9,TM,0
819,9,732,Blastoise,Skull Bash,9,TM,0
820,9,691,Blastoise,Scald,9,TM,0
821,10,801,Caterpie,String Shot,8,level_up,1
822,10,830,Caterpie,Tackle,8,level_up,1
823,10,93,Caterpie,Bug Bite,8,level_up,9
824,10,218,Caterpie,Electroweb,8,egg,1
825,10,218,Caterpie,Electroweb,8,TM,0
826,10,801,Caterpie,String Shot,8,TR,0
827,10,830,Caterpie,Tackle,8,TR,0
828,10,93,Caterpie,Bug Bite,8,TR,0
829,11,366,Metapod,Harden,8,level_up,1
830,11,366,Metapod,Harden,8,evolution,7
831,11,218,Metapod,Electroweb,8,egg,1
832,11,218,Metapod,Electroweb,8,TM,0
833,11,426,Metapod,Iron Defense,8,TR,0
834,12,93,Butterfree,Bug Bite,8,level_up,1
835,12,360,Butterfree,Gust,8,level_up,1
836,12,366,Butterfree,Harden,8,level_up,1
837,12,801,Butterfree,String Shot,8,level_up,1
838,12,830,Butterfree,Tackle,8,level_up,1
839,12,815,Butterfree,Supersonic,8,level_up,4
840,12,132,Butterfree,Confusion,8,level_up,8
841,12,595,Butterfree,Poison Powder,8,level_up,12
842,12,739,Butterfree,Sleep Powder,8,level_up,12
843,12,805,Butterfree,Stun Spore,8,level_up,12
844,12,617,Butterfree,Psybeam,8,level_up,16
845,12,913,Butterfree,Whirlwind,8,level_up,20
846,12,15,Butterfree,Air Slash,8,level_up,24
847,12,683,Butterfree,Safeguard,8,level_up,28
848,12,94,Butterfree,Bug Buzz,8,level_up,32
849,12,834,Butterfree,Tailwind,8,level_up,36
850,12,642,Butterfree,Rage Powder,8,level_up,40
851,12,639,Butterfree,Quiver Dance,8,level_up,44
852,12,360,Butterfree,Gust,8,evolution,10
853,12,204,Butterfree,Dual Wingbeat,8,egg,1
854,12,204,Butterfree,Dual Wingbeat,8,tutor,0
855,12,399,Butterfree,Hyper Beam,8,TM,0
856,12,337,Butterfree,Giga Impact,8,TM,0
857,12,757,Butterfree,Solar Beam,8,TM,0
858,12,683,Butterfree,Safeguard,8,TM,0
859,12,656,Butterfree,Rest,8,TM,0
860,12,850,Butterfree,Thief,8,TM,0
861,12,753,Butterfree,Snore,8,TM,0
862,12,616,Butterfree,Protect,8,TM,0
863,12,336,Butterfree,Giga Drain,8,TM,0
864,12,37,Butterfree,Attract,8,TM,0
865,12,645,Butterfree,Rain Dance,8,TM,0
866,12,810,Butterfree,Sunny Day,8,TM,0
867,12,234,Butterfree,Facade,8,TM,0
868,12,823,Butterfree,Swift,8,TM,0
869,12,888,Butterfree,U-turn,8,TM,0
870,12,895,Butterfree,Venoshock,8,TM,0
871,12,679,Butterfree,Round,8,TM,0
872,12,8,Butterfree,Acrobatics,8,TM,0
873,12,218,Butterfree,Electroweb,8,TM,0
874,12,198,Butterfree,Draining Kiss,8,TM,0
875,12,15,Butterfree,Air Slash,8,TM,0
876,12,620,Butterfree,Psychic,8,TR,0
877,12,807,Butterfree,Substitute,8,TR,0
878,12,223,Butterfree,Endure,8,TR,0
879,12,740,Butterfree,Sleep Talk,8,TR,0
880,12,51,Butterfree,Baton Pass,8,TR,0
881,12,705,Butterfree,Shadow Ball,8,TR,0
882,12,730,Butterfree,Skill Swap,8,TR,0
883,12,426,Butterfree,Iron Defense,8,TR,0
884,12,94,Butterfree,Bug Buzz,8,TR,0
885,12,224,Butterfree,Energy Ball,8,TR,0
886,12,394,Butterfree,Hurricane,8,TR,0
887,12,598,Butterfree,Pollen Puff,8,TR,0
888,12,810,Butterfree,Sunny Day,8,egg,1
889,12,399,Butterfree,Hyper Beam,8,egg,1
890,12,616,Butterfree,Protect,8,egg,1
891,12,645,Butterfree,Rain Dance,8,egg,1
892,12,336,Butterfree,Giga Drain,8,egg,1
893,12,683,Butterfree,Safeguard,8,egg,1
894,12,757,Butterfree,Solar Beam,8,egg,1
895,12,620,Butterfree,Psychic,8,egg,1
896,12,705,Butterfree,Shadow Ball,8,egg,1
897,12,182,Butterfree,Double Team,8,egg,1
898,12,10,Butterfree,Aerial Ace,8,egg,1
899,12,234,Butterfree,Facade,8,egg,1
900,12,656,Butterfree,Rest,8,egg,1
901,12,37,Butterfree,Attract,8,egg,1
902,12,850,Butterfree,Thief,8,egg,1
903,12,730,Butterfree,Skill Swap,8,egg,1
904,12,677,Butterfree,Roost,8,egg,1
905,12,224,Butterfree,Energy Ball,8,egg,1
906,12,223,Butterfree,Endure,8,egg,1
907,12,94,Butterfree,Bug Buzz,8,egg,1
908,12,337,Butterfree,Giga Impact,8,egg,1
909,12,265,Butterfree,Flash,8,egg,1
910,12,619,Butterfree,Psych Up,8,egg,1
911,12,740,Butterfree,Sleep Talk,8,egg,1
912,12,199,Butterfree,Dream Eater,8,egg,1
913,12,819,Butterfree,Swagger,8,egg,1
914,12,888,Butterfree,U-turn,8,egg,1
915,12,807,Butterfree,Substitute,8,egg,1
916,12,163,Butterfree,Defog,8,egg,1
917,12,620,Butterfree,Psychic,8,TM,0
918,12,705,Butterfree,Shadow Ball,8,TM,0
919,12,182,Butterfree,Double Team,8,TM,0
920,12,10,Butterfree,Aerial Ace,8,TM,0
921,12,730,Butterfree,Skill Swap,8,TM,0
922,12,677,Butterfree,Roost,8,TM,0
923,12,224,Butterfree,Energy Ball,8,TM,0
924,12,223,Butterfree,Endure,8,TM,0
925,12,94,Butterfree,Bug Buzz,8,TM,0
926,12,265,Butterfree,Flash,8,TM,0
927,12,619,Butterfree,Psych Up,8,TM,0
928,12,740,Butterfree,Sleep Talk,8,TM,0
929,12,199,Butterfree,Dream Eater,8,TM,0
930,12,819,Butterfree,Swagger,8,TM,0
931,12,807,Butterfree,Substitute,8,TM,0
932,12,163,Butterfree,Defog,8,TM,0
933,13,596,Weedle,Poison Sting,9,level_up,1
934,13,801,Weedle,String Shot,9,level_up,1
935,13,596,Weedle,Poison Sting,9,egg,1
936,13,801,Weedle,String Shot,9,egg,1
937,13,596,Weedle,Poison Sting,9,TM,0
938,13,801,Weedle,String Shot,9,TM,0
939,13,218,Weedle,Electroweb,9,TM,0
940,13,234,Weedle,Facade,9,TM,0
941,14,596,Kakuna,Poison Sting,9,level_up,1
942,14,801,Kakuna,String Shot,9,level_up,1
943,14,366,Kakuna,Harden,9,level_up,7
944,14,596,Kakuna,Poison Sting,9,egg,1
945,14,801,Kakuna,String Shot,9,egg,1
946,14,366,Kakuna,Harden,9,egg,1
947,14,596,Kakuna,Poison Sting,9,TM,0
948,14,801,Kakuna,String Shot,9,TM,0
949,14,366,Kakuna,Harden,9,TM,0
950,14,426,Kakuna,Iron Defense,9,TM,0
951,14,218,Kakuna,Electroweb,9,TM,0
952,14,234,Kakuna,Facade,9,TM,0
953,15,596,Beedrill,Poison Sting,9,level_up,1
954,15,801,Beedrill,String Shot,9,level_up,1
955,15,366,Beedrill,Harden,9,level_up,7
956,15,278,Beedrill,Focus Energy,9,level_up,15
957,15,90,Beedrill,Brutal Swing,9,level_up,20
958,15,929,Beedrill,X-Scissor,9,level_up,25
959,15,94,Beedrill,Bug Buzz,9,level_up,27
960,15,870,Beedrill,Toxic Spikes,9,level_up,29
961,15,468,Beedrill,Lunge,9,level_up,33
962,15,594,Beedrill,Poison Jab,9,level_up,35
963,15,201,Beedrill,Drill Run,9,level_up,40
964,15,596,Beedrill,Poison Sting,9,egg,1
965,15,801,Beedrill,String Shot,9,egg,1
966,15,366,Beedrill,Harden,9,egg,1
967,15,278,Beedrill,Focus Energy,9,egg,1
968,15,90,Beedrill,Brutal Swing,9,egg,1
969,15,929,Beedrill,X-Scissor,9,egg,1
970,15,94,Beedrill,Bug Buzz,9,egg,1
971,15,870,Beedrill,Toxic Spikes,9,egg,1
972,15,468,Beedrill,Lunge,9,egg,1
973,15,594,Beedrill,Poison Jab,9,egg,1
974,15,201,Beedrill,Drill Run,9,egg,1
975,15,596,Beedrill,Poison Sting,9,TM,0
976,15,801,Beedrill,String Shot,9,TM,0
977,15,366,Beedrill,Harden,9,TM,0
978,15,278,Beedrill,Focus Energy,9,TM,0
979,15,90,Beedrill,Brutal Swing,9,TM,0
980,15,929,Beedrill,X-Scissor,9,TM,0
981,15,94,Beedrill,Bug Buzz,9,TM,0
982,15,870,Beedrill,Toxic Spikes,9,TM,0
983,15,468,Beedrill,Lunge,9,TM,0
984,15,594,Beedrill,Poison Jab,9,TM,0
985,15,201,Beedrill,Drill Run,9,TM,0
986,15,587,Beedrill,Pin Missile,9,evolution,10
987,15,670,Beedrill,Rock Smash,9,TM,0
988,15,869,Beedrill,Toxic,9,TM,0
989,15,88,Beedrill,Brick Break,9,TM,0
990,15,616,Beedrill,Protect,9,TM,0
991,15,10,Beedrill,Aerial Ace,9,TM,0
992,15,825,Beedrill,Swords Dance,9,TM,0
993,15,223,Beedrill,Endure,9,TM,0
994,15,336,Beedrill,Giga Drain,9,TM,0
995,15,399,Beedrill,Hyper Beam,9,TM,0
996,15,13,Beedrill,Agility,9,TM,0
997,15,742,Beedrill,Sludge Bomb,9,TM,0
998,15,337,Beedrill,Giga Impact,9,TM,0
999,15,757,Beedrill,Solar Beam,9,TM,0
1000,15,426,Beedrill,Iron Defense,9,TM,0
1001,15,888,Beedrill,U-turn,9,TM,0
1002,15,807,Beedrill,Substitute,9,TM,0
1003,15,572,Beedrill,Outrage,9,TM,0
1004,15,218,Beedrill,Electroweb,9,TM,0
1005,15,234,Beedrill,Facade,9,TM,0
1006,15,724,Beedrill,Silver Wind,9,TM,0
1007,15,240,Beedrill,False Swipe,9,TM,0
1008,15,177,Beedrill,Double Hit,9,TM,0
1009,15,204,Beedrill,Dual Wingbeat,9,TM,0
1010,16,352,Pidgey,Growl,9,level_up,1
1011,16,830,Pidgey,Tackle,9,level_up,1
1012,16,360,Pidgey,Gust,9,level_up,9
1013,16,637,Pidgey,Quick Attack,9,level_up,13
1014,16,887,Pidgey,Twister,9,level_up,17
1015,16,920,Pidgey,Wing Attack,9,level_up,21
1016,16,913,Pidgey,Whirlwind,9,level_up,25
1017,16,13,Pidgey,Agility,9,level_up,29
1018,16,15,Pidgey,Air Slash,9,level_up,33
1019,16,241,Pidgey,Feather Dance,9,level_up,40
1020,16,394,Pidgey,Hurricane,9,level_up,45
1021,16,85,Pidgey,Brave Bird,9,level_up,50
1022,16,352,Pidgey,Growl,9,egg,1
1023,16,830,Pidgey,Tackle,9,egg,1
1024,16,360,Pidgey,Gust,9,egg,1
1025,16,637,Pidgey,Quick Attack,9,egg,1
1026,16,887,Pidgey,Twister,9,egg,1
1027,16,920,Pidgey,Wing Attack,9,egg,1
1028,16,913,Pidgey,Whirlwind,9,egg,1
1029,16,13,Pidgey,Agility,9,egg,1
1030,16,15,Pidgey,Air Slash,9,egg,1
1031,16,241,Pidgey,Feather Dance,9,egg,1
1032,16,394,Pidgey,Hurricane,9,egg,1
1033,16,85,Pidgey,Brave Bird,9,egg,1
1034,16,352,Pidgey,Growl,9,TM,0
1035,16,830,Pidgey,Tackle,9,TM,0
1036,16,360,Pidgey,Gust,9,TM,0
1037,16,637,Pidgey,Quick Attack,9,TM,0
1038,16,887,Pidgey,Twister,9,TM,0
1039,16,920,Pidgey,Wing Attack,9,TM,0
1040,16,913,Pidgey,Whirlwind,9,TM,0
1041,16,13,Pidgey,Agility,9,TM,0
1042,16,15,Pidgey,Air Slash,9,TM,0
1043,16,241,Pidgey,Feather Dance,9,TM,0
1044,16,394,Pidgey,Hurricane,9,TM,0
1045,16,85,Pidgey,Brave Bird,9,TM,0
1046,16,370,Pidgey,Headbutt,9,TM,0
1047,16,616,Pidgey,Protect,9,TM,0
1048,16,10,Pidgey,Aerial Ace,9,TM,0
1049,16,652,Pidgey,Reflect,9,TM,0
1050,16,182,Pidgey,Double Team,9,TM,0
1051,16,223,Pidgey,Endure,9,TM,0
1052,16,275,Pidgey,Fly,9,TM,0
1053,16,380,Pidgey,Heat Wave,9,TM,0
1054,16,888,Pidgey,U-turn,9,TM,0
1055,16,807,Pidgey,Substitute,9,TM,0
1056,16,925,Pidgey,Work Up,9,TM,0
1057,16,234,Pidgey,Facade,9,TM,0
1058,16,204,Pidgey,Dual Wingbeat,9,TM,0
1059,17,352,Pidgeotto,Growl,9,level_up,1
1060,17,830,Pidgeotto,Tackle,9,level_up,1
1061,17,360,Pidgeotto,Gust,9,level_up,9
1062,17,637,Pidgeotto,Quick Attack,9,level_up,13
1063,17,887,Pidgeotto,Twister,9,level_up,17
1064,17,920,Pidgeotto,Wing Attack,9,level_up,21
1065,17,913,Pidgeotto,Whirlwind,9,level_up,25
1066,17,13,Pidgeotto,Agility,9,level_up,29
1067,17,15,Pidgeotto,Air Slash,9,level_up,33
1068,17,241,Pidgeotto,Feather Dance,9,level_up,40
1069,17,394,Pidgeotto,Hurricane,9,level_up,45
1070,17,85,Pidgeotto,Brave Bird,9,level_up,50
1071,17,352,Pidgeotto,Growl,9,egg,1
1072,17,830,Pidgeotto,Tackle,9,egg,1
1073,17,360,Pidgeotto,Gust,9,egg,1
1074,17,637,Pidgeotto,Quick Attack,9,egg,1
1075,17,887,Pidgeotto,Twister,9,egg,1
1076,17,920,Pidgeotto,Wing Attack,9,egg,1
1077,17,913,Pidgeotto,Whirlwind,9,egg,1
1078,17,13,Pidgeotto,Agility,9,egg,1
1079,17,15,Pidgeotto,Air Slash,9,egg,1
1080,17,241,Pidgeotto,Feather Dance,9,egg,1
